scope,asn,hege,nb_peers
89,3356,0.75,100
89,6223,0.75,100
89,209,0.4109375,100
89,668,0.1,100
89,2914,0.1375,100
1451,3356,1.0,100
1451,3561,0.575,100
1451,174,0.03125,100
1451,1299,0.075,100
37,3356,0.6,100
37,6223,0.625,100
37,209,0.425,100
37,668,0.1125,100
37,2914,0.1625,100
37,6939,0.04166666666666667,100
2553,6939,0.7875,100
2553,11096,1.0,100
2553,1299,0.0225,100
2553,3356,0.0775,100
2274,6939,1.0,100
2274,-31,0.025,100
50,293,1.0,100
50,291,0.9864583333333332,100
50,3356,0.075,100
50,6939,0.6611111111111111,100
2675,1299,0.075,100
2675,6461,0.6361111111111111,100
2675,15290,0.49861111111111106,100
2675,3356,0.025,100
2015,12129,0.3763888888888889,100
2015,6939,0.6875,100
1886,174,1.0,100
1886,3356,0.05,100
1886,1299,0.05,100
1471,3356,1.0,100
1471,209,1.0,100
1471,1299,0.0375,100
