scope,asn,hege,nb_peers
2015,12129,0.4,100
2015,6939,0.6625,100
2675,1299,0.1,100
2675,6461,0.548611111111111,100
2675,15290,0.4111111111111111,100
2675,174,0.0125,100
2675,3356,0.0375,100
2274,6939,1.0,100
50,3356,0.0625,100
50,293,1.0,100
50,291,0.9927083333333332,100
50,6939,0.586111111111111,100
2553,6939,0.8,100
2553,11096,1.0,100
2553,3356,0.052500000000000005,100
2553,1299,0.0225,100
89,3356,0.7125,100
89,6223,0.7375,100
89,209,0.4125,100
89,668,0.15,100
89,2914,0.1,100
1451,174,0.03125,100
1451,3356,1.0,100
1451,3561,0.475,100
37,2914,0.1375,100
37,3356,0.5875,100
37,6223,0.625,100
37,209,0.4,100
37,668,0.1125,100
1471,3356,1.0,100
1471,209,1.0,100
1471,174,0.05,100
1471,1299,0.0375,100
1886,174,1.0,100
1886,1299,0.025,100
1886,3356,0.0375,100
