scope,asn,hege,nb_peers
2675,6461,0.7096774193548387,37
2675,15290,0.5806451612903226,37
2675,174,0.016129032258064516,37
2675,3356,0.06451612903225806,37
2675,1299,0.03225806451612903,37
2015,-31,0.06451612903225806,37
2015,6939,0.5483870967741935,37
2015,12129,0.5161290322580645,37
2015,174,0.0967741935483871,37
2015,3356,0.03225806451612903,37
1471,174,0.12903225806451613,37
1471,3356,0.9354838709677419,37
1471,209,1.0,37
1471,1299,0.06451612903225806,37
1886,174,1.0,37
1886,3356,0.12903225806451613,37
1886,1299,0.03225806451612903,37
1886,6453,0.016129032258064516,37
2553,6939,0.9354838709677419,37
2553,11096,1.0,37
2274,6939,1.0,37
2274,1299,0.0967741935483871,37
2274,-31,0.03225806451612903,37
50,6939,0.6129032258064516,37
50,293,1.0,37
50,291,0.9838709677419355,37
50,-1,0.03225806451612903,37
50,3356,0.03225806451612903,37
89,3356,0.7419354838709677,37
89,6223,0.7741935483870968,37
89,209,0.45161290322580644,37
89,2914,0.0967741935483871,37
89,668,0.16129032258064516,37
1451,3356,0.9354838709677419,37
1451,3561,0.4838709677419355,37
1451,209,0.12903225806451613,37
1451,1299,0.16129032258064516,37
1451,174,0.016129032258064516,37
37,3356,0.5483870967741935,37
37,6223,0.6129032258064516,37
37,209,0.45161290322580644,37
37,668,0.12903225806451613,37
37,2914,0.12903225806451613,37
37,1299,0.03225806451612903,37
37,-1,0.03225806451612903,37
37,6939,0.06451612903225806,37
