scope,asn,hege,nb_peers
89,3356,0.8214285714285714,34
89,6223,0.8571428571428571,34
89,209,0.6428571428571429,34
89,2914,0.14285714285714285,34
89,668,0.03571428571428571,34
1451,3356,0.9910714285714286,34
1451,3561,0.5,34
1451,174,0.03571428571428571,34
1451,1299,0.03571428571428571,34
37,3356,0.5357142857142857,34
37,6223,0.6428571428571429,34
37,209,0.5,34
37,668,0.2857142857142857,34
37,2914,0.14285714285714285,34
37,6939,0.08333333333333333,34
37,1299,0.03571428571428571,34
2675,6461,0.6428571428571429,34
2675,15290,0.4642857142857143,34
2675,3356,0.17857142857142858,34
2675,1299,0.03571428571428571,34
2015,6939,0.6428571428571429,34
2015,12129,0.35714285714285715,34
2015,174,0.03571428571428571,34
2015,-31,0.10714285714285714,34
50,-18,0.03571428571428571,34
50,6939,0.7142857142857143,34
50,293,0.9821428571428571,34
50,291,0.8035714285714286,34
2553,6939,0.6428571428571429,34
2553,11096,1.0,34
2553,3356,0.10714285714285714,34
2274,1299,0.07142857142857142,34
2274,6939,1.0,34
1471,3356,1.0,34
1471,209,1.0,34
1471,174,0.21428571428571427,34
1886,174,1.0,34
1886,3356,0.14285714285714285,34
