scope,asn,hege,nb_peers
1886,174,1.0,50
1886,3356,0.05,50
1886,1299,0.025,50
1471,209,1.0,50
1471,3356,1.0,50
2553,3356,0.1,50
2553,11096,1.0,50
2553,6939,0.775,50
2553,1299,0.025,50
2274,6939,1.0,50
50,293,1.0,50
50,291,0.9375,50
50,6939,0.625,50
2675,6461,0.5222222222222223,50
2675,15290,0.4222222222222222,50
2675,174,0.0125,50
2675,3356,0.025,50
2675,1299,0.075,50
2015,174,0.025,50
2015,12129,0.35,50
2015,6939,0.6,50
89,3356,0.75,50
89,6223,0.775,50
89,209,0.45,50
89,2914,0.125,50
89,668,0.175,50
37,209,0.325,50
37,6223,0.55,50
37,3356,0.425,50
37,668,0.19375,50
37,2914,0.2,50
1451,3561,0.625,50
1451,3356,1.0,50
1451,1299,0.125,50
