scope,asn,hege,nb_peers
2675,6461,0.5454545454545454,41
2675,15290,0.48484848484848486,41
2675,6453,0.025252525252525252,41
2675,174,0.045454545454545456,41
2675,3356,0.06060606060606061,41
2015,12129,0.27609427609427606,41
2015,1299,0.030303030303030304,41
2015,6939,0.6060606060606061,41
2015,174,0.030303030303030304,41
2015,-31,0.030303030303030304,41
89,3356,0.7272727272727273,41
89,6223,0.7272727272727273,41
89,209,0.30303030303030304,41
89,2914,0.15151515151515152,41
89,668,0.15151515151515152,41
1451,3356,1.0,41
1451,3561,0.45454545454545453,41
1451,174,0.030303030303030304,41
1451,1299,0.06060606060606061,41
37,3356,0.6363636363636364,41
37,6223,0.6666666666666666,41
37,209,0.45454545454545453,41
37,668,0.18181818181818182,41
37,2914,0.09090909090909091,41
1471,3356,1.0,41
1471,209,1.0,41
1471,174,0.12121212121212122,41
1886,174,1.0,41
1886,3356,0.09090909090909091,41
2553,1299,0.09090909090909091,41
2553,11096,1.0,41
2553,3356,0.030303030303030304,41
2553,6939,0.6666666666666666,41
50,293,0.9545454545454546,41
50,291,0.8181818181818182,41
50,6939,0.48484848484848486,41
2274,6939,1.0,41
