scope,asn,hege,nb_peers
2553,1299,0.13333333333333333,25
2553,11096,1.0,25
2553,6939,0.7142857142857143,25
2553,3356,0.10476190476190476,25
2274,6939,1.0,25
50,293,1.0,25
50,291,0.9761904761904762,25
50,6939,0.7619047619047619,25
1886,1299,0.23809523809523808,25
1886,174,1.0,25
1886,3356,0.047619047619047616,25
1471,3356,1.0,25
1471,209,1.0,25
1471,174,0.047619047619047616,25
2015,3356,0.047619047619047616,25
2015,12129,0.38095238095238093,25
2015,1299,0.047619047619047616,25
2015,6939,0.5714285714285714,25
2015,-31,0.047619047619047616,25
2675,3356,0.047619047619047616,25
2675,6461,0.47619047619047616,25
2675,15290,0.47619047619047616,25
2675,-31,0.047619047619047616,25
2675,1299,0.09523809523809523,25
2675,3257,0.047619047619047616,25
2675,6453,0.047619047619047616,25
89,3356,0.7142857142857143,25
89,6223,0.7619047619047619,25
89,209,0.23214285714285715,25
89,668,0.2857142857142857,25
89,2914,0.14285714285714285,25
37,6939,0.19047619047619047,25
37,668,0.36904761904761907,25
37,209,0.3333333333333333,25
37,6223,0.5238095238095238,25
37,3257,0.047619047619047616,25
37,3356,0.47619047619047616,25
37,2914,0.09523809523809523,25
1451,174,0.047619047619047616,25
1451,3356,1.0,25
1451,3561,0.6190476190476191,25
1451,1299,0.047619047619047616,25
