scope,asn,hege,nb_peers
1471,174,0.2,12
1471,3356,1.0,12
1471,209,0.9,12
1471,1299,0.1,12
1886,174,0.9,12
1886,1299,0.1,12
2553,1299,0.08,12
2553,11096,1.0,12
2553,3356,0.12,12
2553,6939,0.9,12
50,6939,0.6,12
50,293,1.0,12
50,291,1.0,12
50,2914,0.1,12
50,3356,0.2,12
2274,6939,1.0,12
2675,1299,0.1,12
2675,6461,0.9,12
2675,15290,0.5,12
2675,-31,0.1,12
2675,5588,0.1,12
2015,6939,0.8,12
2015,12129,0.3,12
2015,1299,0.1,12
1451,1299,0.2,12
1451,3356,1.0,12
1451,3561,0.3,12
89,2914,0.1,12
89,668,0.1,12
89,3320,0.1,12
89,3356,0.8,12
89,6223,0.8,12
89,209,0.5,12
89,3257,0.1,12
37,3356,0.6,12
37,6223,0.7,12
37,209,0.5,12
37,2914,0.1,12
37,668,0.2,12
