scope,asn,hege,nb_peers
2015,6939,0.671875,80
2015,12129,0.390625,80
2015,-31,0.015625,80
2675,6461,0.6857638888888888,80
2675,15290,0.5451388888888888,80
2675,3356,0.015625,80
2675,1299,0.0625,80
1471,3356,1.0,80
1471,209,1.0,80
1471,174,0.03125,80
1886,174,1.0,80
1886,3356,0.046875,80
1886,1299,0.046875,80
2553,3356,0.078125,80
2553,11096,1.0,80
2553,6939,0.75,80
2553,1299,0.015625,80
2274,6939,1.0,80
2274,-31,0.03125,80
50,6939,0.734375,80
50,293,1.0,80
50,291,0.9921875,80
50,3356,0.015625,80
89,3356,0.71875,80
89,6223,0.75,80
89,209,0.388671875,80
89,668,0.15625,80
89,2914,0.078125,80
1451,3561,0.5,80
1451,174,0.03125,80
1451,3356,1.0,80
1451,209,0.046875,80
1451,1299,0.0625,80
37,3356,0.703125,80
37,6223,0.75,80
37,209,0.4375,80
37,668,0.171875,80
37,2914,0.140625,80
37,1299,0.015625,80
